distance,word1,word2
0.8203328996896744,president,american
0.650349497795105,president,government
0.6585907936096191,president,law
0.6461069583892822,president,democrats
0.7486577332019806,president,right
0.6773765087127686,president,campaign
0.8071389049291611,president,states
0.7385713458061218,president,media
0.7731426656246185,president,department
0.7556394040584564,president,us
0.7028029561042786,president,barr
0.805665597319603,president,political
0.7132009565830231,president,white
0.7203877568244934,president,justice
0.6876475214958191,president,world
0.8031884133815765,president,public
0.7275873422622681,president,democratic
0.714639812707901,president,country
0.6975456178188324,president,investigation
0.7359074950218201,president,court
0.7465276122093201,president,border
0.7390115857124329,president,national
0.689156174659729,president,left
0.6803337037563324,president,united
0.6910541355609894,president,fbi
0.7733732461929321,president,america
0.7642898261547089,president,abortion
0.8321111798286438,president,twitter
0.5421455502510071,president,administration
0.6590421199798584,president,attorney
0.7464984059333801,president,women
0.5706572532653809,president,biden
0.7419466078281403,president,congress
0.69200599193573,president,children
0.7676306068897247,president,party
0.8200990110635757,president,police
0.7845584154129028,president,bill
0.8518684804439545,president,security
0.7398964762687683,president,committee
0.7584223449230194,president,work
0.7562104016542435,president,man
0.8700992316007614,president,federal
0.7199695706367493,president,washington
0.7409968674182892,president,election
0.9024980366230011,president,policy
0.6339448690414429,president,russia
0.8378030359745026,president,family
0.7505587041378021,president,officials
0.654214471578598,president,anti
0.853417843580246,president,counsel
0.5859721302986145,president,donald
0.5920132994651794,president,obama
0.8739265501499176,president,statement
0.819907933473587,president,presidential
0.8098750710487366,president,power
0.7775415182113647,president,war
0.8419658094644547,president,rights
0.833039253950119,president,foreign
0.7604240030050278,president,americans
0.8488941788673401,president,care
0.8937564492225647,president,social
0.7227954268455505,president,fact
0.8427847474813461,president,health
0.7239938080310822,president,students
0.6514316201210022,president,clinton
0.7724141925573349,president,intelligence
0.812721461057663,president,evidence
0.8959829434752464,president,human
0.7421204447746277,president,deal
0.7792101204395294,president,believe
0.7171814143657684,president,senate
0.7752874344587326,president,free
0.7777239829301834,president,woman
0.7312095761299133,president,sanders
0.8285772651433945,president,men
0.8145464509725571,president,immigration
0.6636935174465179,president,change
0.7417950630187988,president,point
0.74311363697052,president,rep
0.8226760625839233,president,russian
0.7109504044055939,president,republican
0.8341399729251862,president,legal
0.8162723481655121,president,speech
0.7715214639902115,president,story
0.7690503597259521,president,decision
0.7888788282871246,president,director
0.8665928244590759,president,system
0.8372860550880432,president,child
0.7710269689559937,president,tax
0.7256376445293427,president,mexico
0.7570332884788513,president,history
0.8835324198007584,president,money
0.7986204624176025,president,crime
0.8292755335569382,president,order
0.9447355978190899,president,released
0.702768862247467,president,plan
0.7277355790138245,president,military
0.7565959393978119,president,secretary
0.7855152785778046,president,vote
0.8290223032236099,president,illegal
0.5935159027576447,president,israel
0.6630164384841919,president,iran
0.7005016505718231,president,politics
0.7559490948915482,president,college
0.8559021502733231,president,working
0.7656756788492203,president,community
0.7987787872552872,president,death
0.7050774395465851,president,china
0.6555147171020508,president,pelosi
0.6306301951408386,president,nation
0.6051347255706787,president,republicans
0.8989226371049881,president,control
0.7911186814308167,president,black
0.673011988401413,president,god
0.7241896092891693,president,job
0.7662699520587921,president,california
0.8101046830415726,president,criminal
0.7441637516021729,president,conservative
0.5933915376663208,president,candidate
0.7158699035644531,president,official
0.746971607208252,president,democrat
0.6684496700763702,president,cortez
0.8679711371660233,president,defense
0.7379949688911438,president,omar
0.7836845368146896,president,ocasio
0.7375918924808502,president,impeachment
0.8139617294073105,president,press
0.7122670114040375,president,attack
0.7571766823530197,president,reports
0.9218091666698456,president,enforcement
0.7419672012329102,president,attacks
0.826412558555603,president,laws
0.661727637052536,president,accused
0.8154622167348862,president,supreme
0.7910090982913971,president,north
0.7539323270320892,president,leader
0.6416648030281067,president,church
0.8419997841119766,president,amendment
0.8524567633867264,president,crisis
0.8180147707462311,president,tweet
0.7722591161727905,president,gun
0.7776547372341156,president,hillary
0.7267000377178192,president,texas
0.8136509954929352,president,research
0.8961543515324593,president,violence
0.7774622440338135,president,freedom
0.8036714196205139,president,policies
0.7767002582550049,president,voters
0.7077310979366302,president,executive
0.7356810569763184,president,truth
0.7239653468132019,president,charges
0.8374465256929398,president,claimed
0.8549935966730118,president,christian
0.7182890176773071,president,warren
0.7533072084188461,president,civil
0.6925347745418549,president,mayor
0.7479487955570221,president,economic
0.798840656876564,president,majority
0.8382773548364639,president,families
0.8796020746231079,president,senior
0.6813310980796814,president,hate
0.754265159368515,president,collusion
0.7444917857646942,president,wall
0.8145113289356232,president,race
0.7782830446958542,president,source
0.8566948473453522,president,education
0.7799076288938522,president,kids
0.7358236312866211,president,buttigieg
0.7740368545055389,president,actions
0.7975721210241318,president,rule
0.6450479626655579,president,flynn
0.8590057939291,president,immigrants
0.8391276597976685,president,term
0.7758916318416595,president,bernie
0.8035307824611664,president,liberal
0.828708291053772,president,migrants
0.7789643257856369,president,threat
0.7954597175121307,president,hope
0.7223691344261169,president,authorities
0.7793854624032974,president,documents
0.7366248369216919,president,chairman
0.7297191321849823,president,vice
0.7832500785589218,president,candidates
0.7529866695404053,president,countries
0.6618255972862244,president,doj
0.8562275618314743,president,surveillance
0.8915788382291794,president,congressional
0.8190946280956268,president,society
0.7581254988908768,president,faith
0.7326938211917877,president,comey
0.8495954126119614,president,medical
0.8055577874183655,president,southern
0.6927183866500854,president,economy
0.8809551820158958,president,opinion
0.7953123450279236,president,alleged
0.8310795426368713,president,international
0.8395675271749496,president,class
0.8598580956459045,president,citizens
0.744265615940094,president,star
0.86660136282444,president,sexual
0.7566186338663101,president,union
0.678475022315979,president,legislation
0.7775751948356628,president,british
0.8130220770835876,president,guilty
0.8164986819028854,president,jewish
0.8060337603092194,president,jews
0.8284236341714859,president,prison
0.8706896603107452,president,climate
0.8441598117351532,president,passed
0.8525567948818207,president,constitutional
0.8263862133026123,president,probe
0.7600739598274231,president,opposition
0.7588100433349609,president,elected
0.8005653917789459,president,debate
0.7996642291545868,president,shooting
0.8477972745895386,president,gay
0.7929816693067551,president,primary
0.7711222469806671,president,minister
0.7535224109888077,president,conservatives
0.8406070470809937,president,asylum
0.901653841137886,president,gender
0.7655218541622162,president,constitution
0.793740376830101,president,progressive
0.824783980846405,president,leadership
0.9082043096423149,president,testimony
0.7771219313144684,president,crimes
0.741963118314743,president,homeland
0.8564996272325516,president,abortions
0.828429251909256,president,officers
0.7821654975414276,president,florida
0.9585661366581917,president,terrorist
0.8100089430809021,president,ban
0.8996769562363625,president,dangerous
0.8538297861814499,president,reporters
0.7376144230365753,president,drug
0.7189261019229889,president,muslim
0.7303483486175537,president,tariffs
0.7965887784957886,president,chinese
0.76698337495327,president,catholic
0.7253111302852631,president,georgia
0.7952905744314194,president,green
0.7340971231460571,president,racist
0.7509912848472595,president,reporter
0.8401108533143997,president,agencies
0.8727223873138428,president,veterans
0.7827486395835876,president,murder
0.8880767673254013,president,schools
0.7281906008720398,president,investigations
0.7246250510215759,president,senator
0.8507237434387207,president,jobs
0.8903083130717278,president,employees
0.7325380146503448,president,financial
0.7978342622518539,president,authority
0.7591772675514221,president,fear
0.7975045591592789,president,nuclear
0.7301847338676453,president,red
0.7273786962032318,people,trump
0.7499517202377319,people,president
0.7668712139129639,people,state
0.7463584244251251,people,house
0.8140365779399872,people,report
0.7862614244222641,people,news
0.6727952063083649,people,mueller
0.7584037333726883,people,american
0.758149579167366,people,government
0.8178087919950485,people,law
0.5126044452190399,people,democrats
0.7597074508666992,people,right
0.9302875176072121,people,campaign
0.6411328613758087,people,states
0.7228888273239136,people,media
0.8794688954949379,people,department
0.5578277111053467,people,us
0.7298261821269989,people,barr
0.7980879843235016,people,political
0.8051826804876328,people,white
0.7585032731294632,people,justice
0.7406475841999054,people,world
0.7605912089347839,people,public
0.7696562260389328,people,democratic
0.7575234621763229,people,country
0.8771853521466255,people,investigation
0.8413117527961731,people,court
0.8814600110054016,people,border
0.9091215208172798,people,national
0.6654273569583893,people,left
0.832394152879715,people,united
0.7716631293296814,people,fbi
0.6419121325016022,people,america
0.8380820900201797,people,abortion
0.8130369186401367,people,twitter
0.8640405982732773,people,administration
0.7815242111682892,people,attorney
0.40273648500442505,people,women
0.6800360381603241,people,biden
0.7936283946037292,people,congress
0.43845510482788086,people,children
0.7325934767723083,people,party
0.7473360598087311,people,police
0.9156623482704163,people,bill
0.8442238718271255,people,security
0.7880090773105621,people,committee
0.6917209625244141,people,work
0.5689047276973724,people,man
0.8433670103549957,people,federal
0.812301829457283,people,washington
0.8633799105882645,people,election
0.8734203577041626,people,policy
0.7550178915262222,people,russia
0.8344062268733978,people,family
0.6344661712646484,people,officials
0.7292543351650238,people,anti
0.7976176887750626,people,counsel
0.8366413712501526,people,donald
0.6712890565395355,people,obama
0.7733480930328369,people,statement
0.7211589515209198,people,presidential
0.7188261449337006,people,power
0.7414136528968811,people,war
0.7717425525188446,people,rights
0.8120065033435822,people,foreign
0.4618406295776367,people,americans
0.8266082853078842,people,care
0.9974090452305973,people,social
0.7030665874481201,people,fact
0.8505836427211761,people,health
0.5366756618022919,people,students
0.7624687850475311,people,clinton
0.891973227262497,people,intelligence
0.7125685214996338,people,evidence
0.8361103534698486,people,human
0.8205247521400452,people,deal
0.7323623895645142,people,believe
0.7742767632007599,people,senate
0.8641428202390671,people,free
0.6019614934921265,people,woman
0.7897951453924179,people,sanders
0.4375142455101013,people,men
0.9389023147523403,people,immigration
0.807107612490654,people,change
0.8015794306993484,people,point
0.9130378216505051,people,rep
0.8221487998962402,people,russian
0.7944007813930511,people,republican
0.8612210750579834,people,legal
0.7708158195018768,people,speech
0.8347420692443848,people,story
0.8713515549898148,people,decision
0.821873277425766,people,director
0.8523726314306259,people,system
0.750548928976059,people,child
0.8608216196298599,people,tax
0.7343491017818451,people,mexico
0.750866487622261,people,history
0.6803716719150543,people,money
0.8709952384233475,people,crime
0.8476384580135345,people,order
0.95267004519701,people,released
0.8247638791799545,people,plan
0.7428005933761597,people,military
0.8793920949101448,people,secretary
0.7253480851650238,people,vote
0.7091463506221771,people,illegal
0.8345017582178116,people,israel
0.7338728606700897,people,iran
0.7188191711902618,people,politics
0.7368219196796417,people,college
0.7634343653917313,people,working
0.7048447132110596,people,community
0.7390735149383545,people,death
0.7371726334095001,people,china
0.7644251585006714,people,pelosi
0.7025436162948608,people,nation
0.6134651303291321,people,republicans
0.698144793510437,people,control
0.7537906914949417,people,black
0.7370938956737518,people,god
0.768566370010376,people,job
0.7730143666267395,people,california
0.8945300132036209,people,criminal
0.8030415624380112,people,conservative
0.786239817738533,people,candidate
0.7975253760814667,people,official
0.7494620382785797,people,democrat
0.7683102339506149,people,cortez
0.8550785928964615,people,defense
0.8100126385688782,people,omar
0.7838605046272278,people,ocasio
0.7252495884895325,people,impeachment
0.9344223365187645,people,press
0.7370783388614655,people,attack
0.7638213932514191,people,reports
0.8287273347377777,people,enforcement
0.6771036982536316,people,attacks
0.7104531228542328,people,laws
0.7889272123575211,people,accused
0.8859555572271347,people,supreme
0.7339343428611755,people,north
0.7300314903259277,people,leader
0.7039254009723663,people,church
0.8173419088125229,people,amendment
0.8724639564752579,people,crisis
0.8806525319814682,people,tweet
0.8949408307671547,people,gun
0.7613746523857117,people,hillary
0.8139921426773071,people,texas
0.8358063846826553,people,research
0.7502402365207672,people,violence
0.7116726636886597,people,freedom
0.7101068794727325,people,policies
0.43565481901168823,people,voters
0.7971939295530319,people,executive
0.7018446326255798,people,truth
0.7585874050855637,people,charges
0.8095115572214127,people,claimed
0.6900615096092224,people,christian
0.6965150237083435,people,warren
0.863449439406395,people,civil
0.767594039440155,people,mayor
0.9405401796102524,people,economic
0.8246892243623734,people,majority
0.6145050823688507,people,families
0.8448376506567001,people,senior
0.7217000126838684,people,hate
0.8723159730434418,people,collusion
0.7141246199607849,people,wall
0.7786511182785034,people,race
0.7250474989414215,people,source
0.8114248067140579,people,education
0.5396485328674316,people,kids
0.6955790817737579,people,buttigieg
0.6843701303005219,people,actions
0.8703840970993042,people,rule
0.6817573606967926,people,flynn
0.6506758034229279,people,immigrants
0.8310173898935318,people,term
0.7181924283504486,people,bernie
0.780015766620636,people,liberal
0.6004841029644012,people,migrants
0.729241132736206,people,threat
0.6603951156139374,people,hope
0.6989985406398773,people,authorities
0.7902358919382095,people,documents
0.8775253817439079,people,chairman
0.9214643687009811,people,vice
0.6792253851890564,people,candidates
0.5936709046363831,people,countries
0.8524281531572342,people,doj
0.8862458989024162,people,surveillance
0.817480131983757,people,congressional
0.6585097312927246,people,society
0.6595970094203949,people,faith
0.7159081101417542,people,comey
0.7706290781497955,people,medical
0.7844650894403458,people,southern
0.8131900727748871,people,economy
0.8894444182515144,people,opinion
0.7610829472541809,people,alleged
0.8066043257713318,people,international
0.7146402895450592,people,class
0.6219867467880249,people,citizens
0.7242055535316467,people,star
0.8339486867189407,people,sexual
0.8614551275968552,people,union
0.8043636083602905,people,legislation
0.7830294072628021,people,british
0.8472370952367783,people,guilty
0.8951656669378281,people,jewish
0.5983945429325104,people,jews
0.8318103551864624,people,prison
0.8158655315637589,people,climate
0.8614590615034103,people,passed
0.9798549469560385,people,constitutional
0.8323528915643692,people,probe
0.8149115741252899,people,opposition
0.8170614540576935,people,elected
0.867577388882637,people,debate
0.7751599997282028,people,shooting
0.8190131634473801,people,gay
0.8460216969251633,people,primary
0.810081422328949,people,minister
0.5037203133106232,people,conservatives
0.6569400429725647,people,asylum
0.7943201512098312,people,gender
0.7379985153675079,people,constitution
0.7914880812168121,people,progressive
0.8029110431671143,people,leadership
0.7937231063842773,people,testimony
0.7232784330844879,people,crimes
0.8323180824518204,people,homeland
0.7094173431396484,people,abortions
0.6359840333461761,people,officers
0.9122995808720589,people,florida
0.8664570599794388,people,terrorist
0.8569642007350922,people,ban
0.8029202520847321,people,dangerous
0.6345869302749634,people,reporters
0.7697912156581879,people,drug
0.8114567995071411,people,muslim
0.6023590564727783,people,tariffs
0.7342548668384552,people,chinese
0.8487264811992645,people,catholic
0.7282014191150665,people,georgia
0.8931059241294861,people,green
0.7048966288566589,people,racist
0.8543017208576202,people,reporter
0.6964677274227142,people,agencies
0.5966140627861023,people,veterans
0.8159658014774323,people,murder
0.6542549729347229,people,schools
0.6874670088291168,people,investigations
0.7632141560316086,people,senator
0.6238248348236084,people,jobs
0.624634325504303,people,employees
0.8849597945809364,people,financial
0.7830839306116104,people,authority
0.6742019355297089,people,fear
0.8742679953575134,people,nuclear
0.8377924114465714,people,red
0.8067388832569122,state,trump
0.6915697157382965,state,president
0.7668712139129639,state,people
0.8319178372621536,state,house
0.8562689125537872,state,report
0.7340068519115448,state,news
0.7400294542312622,state,mueller
0.763742670416832,state,american
0.640230268239975,state,government
0.6616961359977722,state,law
0.791383296251297,state,democrats
0.8256200850009918,state,right
0.8267731666564941,state,campaign
0.6443991661071777,state,states
0.8964028507471085,state,media
0.7285315990447998,state,department
0.8195426017045975,state,us
0.8722154200077057,state,barr
0.8349075615406036,state,political
0.822034552693367,state,white
0.6517384648323059,state,justice
0.72797492146492,state,world
0.8050932288169861,state,public
0.7855832129716873,state,democratic
0.7010643780231476,state,country
0.7841658592224121,state,investigation
0.7700207978487015,state,court
0.7262442708015442,state,border
0.6825679242610931,state,national
0.7987499237060547,state,left
0.7509738206863403,state,united
0.7562341839075089,state,fbi
0.7339335978031158,state,america
0.7593836039304733,state,abortion
0.901228055357933,state,twitter
0.7621574550867081,state,administration
0.779998704791069,state,attorney
0.8529965579509735,state,women
0.8750958889722824,state,biden
0.7286422550678253,state,congress
0.8236902505159378,state,children
0.7316249012947083,state,party
0.8350378274917603,state,police
0.833964005112648,state,bill
0.8300389498472214,state,security
0.8366842865943909,state,committee
0.8203151524066925,state,work
0.772220715880394,state,man
0.6801721155643463,state,federal
0.8273133039474487,state,washington
0.7900179773569107,state,election
0.7709000259637833,state,policy
0.8291413336992264,state,russia
0.7495917081832886,state,family
0.771282896399498,state,officials
0.7612051516771317,state,anti
0.7952974140644073,state,counsel
0.9236396104097366,state,donald
0.8246408104896545,state,obama
0.8160838931798935,state,statement
0.7875425070524216,state,presidential
0.6509478986263275,state,power
0.8966639190912247,state,war
0.7974287569522858,state,rights
0.7568026334047318,state,foreign
0.8051197975873947,state,americans
0.8370147198438644,state,care
0.9223047569394112,state,social
0.7708924114704132,state,fact
0.7722917199134827,state,health
0.8305980563163757,state,students
0.7209315598011017,state,clinton
0.7809156179428101,state,intelligence
0.7928960621356964,state,evidence
0.7328186631202698,state,human
0.8711455762386322,state,deal
0.8422671854496002,state,believe
0.8235401511192322,state,senate
0.8704986125230789,state,free
0.8031629920005798,state,woman
0.7180605828762054,state,sanders
0.8074010908603668,state,men
0.7739354819059372,state,immigration
0.8381122946739197,state,change
0.8081454038619995,state,point
0.7908069640398026,state,rep
0.7937339842319489,state,russian
0.7048763632774353,state,republican
0.7479827105998993,state,legal
0.8669557273387909,state,speech
0.7628768384456635,state,story
0.7215546369552612,state,decision
0.7554716169834137,state,director
0.7396732866764069,state,system
0.7328512966632843,state,child
0.8167891949415207,state,tax
0.7671507894992828,state,mexico
0.831471636891365,state,history
0.8265860825777054,state,money
0.7550700157880783,state,crime
0.8523391336202621,state,order
0.8333841413259506,state,released
0.7909215092658997,state,plan
0.7859441190958023,state,military
0.7790548801422119,state,secretary
0.8309601098299026,state,vote
0.8352831602096558,state,illegal
0.8265415728092194,state,israel
0.8620835542678833,state,iran
0.7825666815042496,state,politics
0.7633216381072998,state,college
0.9139532819390297,state,working
0.7598166167736053,state,community
0.7009911239147186,state,death
0.7794125974178314,state,china
0.8493684530258179,state,pelosi
0.6862281858921051,state,nation
0.7842389792203903,state,republicans
0.7402637004852295,state,control
0.7973539978265762,state,black
0.8470563590526581,state,god
0.7919428199529648,state,job
0.5899059772491455,state,california
0.8337958008050919,state,criminal
0.9029875993728638,state,conservative
0.7823507487773895,state,candidate
0.7400956749916077,state,official
0.7608890533447266,state,democrat
0.905095748603344,state,cortez
0.6099041998386383,state,defense
0.8080881834030151,state,omar
0.79911307990551,state,ocasio
0.8844168186187744,state,impeachment
0.8067950904369354,state,press
0.7773487418889999,state,attack
0.7932301461696625,state,reports
0.8480972498655319,state,enforcement
0.781037300825119,state,attacks
0.7619670927524567,state,laws
0.8254778832197189,state,accused
0.6313109695911407,state,supreme
0.7644163072109222,state,north
0.6861478984355927,state,leader
0.699182003736496,state,church
0.6959739625453949,state,amendment
0.8940159827470779,state,crisis
0.7983530759811401,state,tweet
0.7238717377185822,state,gun
0.7592948228120804,state,hillary
0.7259448170661926,state,texas
0.7337799072265625,state,research
0.7484690546989441,state,violence
0.5873969197273254,state,freedom
0.837274506688118,state,policies
0.8640565574169159,state,voters
0.7989234775304794,state,executive
0.7482208907604218,state,truth
0.8508553355932236,state,charges
0.7876648008823395,state,claimed
0.8065085709095001,state,christian
0.7858940809965134,state,warren
0.8523663431406021,state,civil
0.787479966878891,state,mayor
0.9138977527618408,state,economic
0.7098394334316254,state,majority
0.8983900994062424,state,families
0.7305138111114502,state,senior
0.6698101162910461,state,hate
0.739575058221817,state,collusion
0.725959986448288,state,wall
0.8972229659557343,state,race
0.8471130579710007,state,source
0.749074250459671,state,education
0.8533978909254074,state,kids
0.8463013172149658,state,buttigieg
0.8090637624263763,state,actions
0.7507462650537491,state,rule
0.7438444793224335,state,flynn
0.8247808665037155,state,immigrants
0.8402712792158127,state,term
0.8913000524044037,state,bernie
0.8667859584093094,state,liberal
0.9144291505217552,state,migrants
0.7483756840229034,state,threat
0.9298141226172447,state,hope
0.7242722809314728,state,authorities
0.8009863495826721,state,documents
0.7540611177682877,state,chairman
0.7892983257770538,state,vice
0.829466313123703,state,candidates
0.7767883539199829,state,countries
0.5926635265350342,state,doj
0.7795690596103668,state,surveillance
0.9750926177948713,state,congressional
0.8555111885070801,state,society
